email_id,date,subject,body_preview,word_count,num_links,num_exclamations,capital_ratio,special_char_ratio,has_html,email_length,sender_score,label
EML00779,2021-05-10,Nigerian Prince needs help,o v p i h z m l b q c p k f y b v u n r i k a c n w m c x v j free b b c y s s j e h q t w k b h a money y j g prize b a,84,6,47,0.35,0.0952,False,182,0.09,SPAM
EML02943,,You are a winner!!!,discount u o a q o k s l j k click k buy m w profit p o b x k g o k x j u profit g u r u money z x c c h l h z y r u q q,272,1,7,0.69,0.0588,False,,78.56,SPAM
EML04649,27/9/2023,Team lunch Friday,f y a q s q d k o e x report i z r o g g t m c w w a z k s u i z k h i j u u u a h v x o a k k x c d z report q g review,173,2,8,0.15,4.0%,true,433,180.19, ham
EML04837,5-8-2020,Your order has shipped,agenda i u x x s z r p u t x h a e b t u o y a c y w attached b f n o u agenda e j w s x u n x z a g p z m n p g d t j x,66,1,12,0.09,0.3485,False,148,57.01,HAM
EML03142,,Invoice attached,v w n document h r t w feedback o w v o v t j a v h x looking d c y m b m x w x w v k z confirm b j i l m q a e c z f x ,146,0,7,0.13,0.0137,False,362,7.37,ham 
EML02981,19.7.2023,Newsletter,c y z o j forward h attached j r x r r y c i c b f r h u q m v i a k k r y i update z g confirm o h j discuss p k c e d ,58,2,7,0.03,0.1379,True,158,22.88, ham
EML00920,25/5/2021,Your order has shipped,l p r s v d i e k j j e w f r p a s k o p v m v j schedule l b s s y t f r v s f q k project h meeting b x q m z m i k s,130,2,14,0.06,15.4%,True,302,11.58,ham
EML00290,3.3.2023,Follow up on our call,c z o z m c e c y v d b d h m t t n j m x k r q c n w c c q s l n w discuss v c u discuss z b d s d s p j x k w h e n w ,129,0,14,0.18,0.1938,0,310,79.6,No
EML05079,2022-02-28,Lottery winner notification,j r w z offer u t s t i q k z d e s l y f g f urgent v i z q w d y y w v q v q p g g f c b n profit q discount u urgent ,257,6,-22,0.31,0.0934,True,642,40.27,spam
EML03586,21.5.2022,Re: your inquiry,j y project w x j c f z o o n s o v j q x m c m o g s z r r x a w p x n discuss q h a a d n n s w m i o v d team update ,92,1,8,0.09,0.0543,True,,81.44,no
EML01829,23.12.2023,Make money fast,a q g z n a g j x z s f q g c n z c g p v r p e x c a o c u o v s f s h c guaranteed m v exclusive x c j u m e r s k p e,143,2,23,0.61,6.3%,0,341,37.23,1
EML03771,3-2-2024,Click here to claim prize,m t r b u h u n u x n g m y q a o x r z i i h z o q g g t b t k c s m m m d earn p n v p w b x f q j s y f m h z selecte,82,5,4,0.4,0.2927,False,189,,spam
EML00760,,Congratulations! You won,p v y v i b e n c l h q prize d w h prize discount h a b selected d u o k r y b p z s u a j o b o o winner c o n q j h m,124,3,10,0.32,0.2177,True,,89.09,YES
EML04897,24/7/2021,Re: your inquiry,g s forward u o n e l a f i f f d a s p d o n f i z a l a n v b o g g i q h feedback k regards u s g update d y n j v c ,142,2,2,0.15,0.0141,False,345,82.18, ham
EML01941,28/6/2021,Click here to claim prize,q g x r o s l u g buy o v g h i i l u h p t n r q a c u o s g k x u m m q k g f s cheap cash selected f l v d a r r o v ,180,2,5,0.67,0.1222,False,445,46.57,1
EML01555,7.9.2021,New feature release,c y q v r z z i z a k n report m i l a v f j b g u b n n f p u i h p r e p discuss n s z z f s q o s,45,0,6,0.09,0.5111,True,100,41.38,ham
EML02909,4-8-2020,Special promotion for you,g f k urgent e y e l g z m h d l t x i c d i r opportunity o v v e z d x u u y s s w j n n f h x a p u c i p g a w i u u,153,4,27,0.49,0.1765,True,,66.77,YES
EML05177,23.8.2020,100% FREE no obligation,g t o d p h cash c limited b w b h z s e d e e z j j t f j j b z y f n win z e q g n f c n c t h i k y f i g guaranteed ,114,3,35,0.38,0.0351,True,283,30.32,yes
EML05078,2020-02-01,You have been selected!,h earn g r o n u p w n discount n d l o y q e s s i prize c t d u x x a o r c o r l x k z u u f v u m z y t c y w g c y ,88,4,39,0.76,0.1591,True,192,55.95,Spam
EML01407,5/11/2021,Weekend plans,confirm regards o p j d p n q e e q i n r b a h w n e discuss d f j s w b x c x m y m report s m s a g document b x k e ,120,1,1,0.01,0.1667,True,312,30.25,0
EML03245,,Job application received,x j b j u l d w z a t t agenda f h z b review f n w w o g a k x r i looking f a o b w p c j d v r p x i d n a q j c d d ,186,0,20,0.2,0.0054,True,453,66.71,HAM
EML00549,24.10.2021,Meeting tomorrow at 3pm,h v r n g s a k f m f u l q u e s e y n a d l e y j f r best q m d q z u b u l h g q a x f o q f b h l w o q a q team h ,172,2,1,0.16,2.3%,False,,90.33,0
EML02150,15/4/2024,Make money fast,i k e e x g i m r g z congratulations z x t h t s s z b selected f b u d w v s j n s z q n d c k r q e s w l z u u p h h,124,10,36,0.35,0.2177,False,293,98.62, spam
EML00933,7-24-2023,Exclusive deal just for you,i l limited n i a p y v i g m r g o h i h v d m prize w p l h y j m q z y n x f g winner p y f f b t k i h y f o b c k f,88words,8,47,0.7,0.0341,True,198,7.98,yes
EML05334,14.10.2021,Follow up on our call,r p e l l e a x y b q l j m discuss g report i k m r i b c e l p m z j w m t z i e i k f m o u p h i v a z n w s a p c j,74,1,18,0.19,0.0946,True,164,57.82,No
EML01850,24.10.2020,Report draft for review,s y meeting e z b e w h z d u p q z u z f k j d m z v x m l c n j d f p k g u a w v w m e h f f o h y g a n w v a z j c ,81,2,3,0.11,0.0617,True,187,, ham
EML02009,11-6-2023,Nigerian Prince needs help,u s x z y d q g n g w l c y q o e k w q j v x p d d a x i j i v t winner m i k b j m n m w k opportunity j f r y k earn ,221,5,29,0.65,0.1222,True,540,86.98,Yes
EML04902,21.10.2021,Project update,j o attached i s a e f p y b f n g l t d t t n p p p d o w s t agenda n u x b w g b c j t l meeting z e i schedule k u y,199,0,20,0.01,0.1106,NO,494,97.97,NO
EML00837,4-9-2024,Buy now limited offer,m n winner a q money v e s h z d k h j z o i x j v o d x w c c b j q d e p u k c j v t r b u n g f l y m k c u h s w r o,189,2,35,0.53,0.127,True,435,12.98,1
EML03412,22/7/2022,Quarterly report,x t k v t t document c x d m x a q a k j w w j m f q report w w b z n feedback agenda h q b r f v m h n k team j g g v u,161,1,4,0.08,0.0062,True,,19.39,no
EML04091,2022-10-08,Exclusive deal just for you,e a x urgent q i s z p g b h a q h i e x d f q x p z m s b k urgent t l q b r z exclusive y z offer g l e u q l a q c q ,55,4,20,0.32,0.1455,True,135,27.56, spam
EML00107,,Reminder: dentist appointment,m o h n n y c o v p q c e r i y e i u project k c k o j q forward i agenda j t f c c r a w k o k b y schedule k d l b i ,164words,2,19,0.14,0.0183,True,416,28.67,0
EML03266,6-14-2020,URGENT: Account suspended,g d p d o b j t z i j n p opportunity g win i z g z x b s u u o z n x r earn f a z h n v s s d v s j x z t n discount x ,225,7,4,0.36,0.0133,True,585,25.11, spam
EML03114,4.5.2020,Earn money online fast,p x o g y q o n n q y h h y g r s w f n h a v w h m w x o o n s h f x i n u j o h s g c c earn cheap x e f s q y e v w l,271,8,42,0.6,0.0074,False,636,2.18,Yes
EML01944,8-25-2024,100% FREE no obligation,y x f k p u v i g f d v g n b d d r p i d q g c y a n q w w e j y d b o b c n v s w n e g w s e v t l f h f i v money f ,84,4,13,0.3,0.0476,True,177,75.48, spam
EML04129,1-13-2024,Quarterly report,g a g d v c z m x m o y v m z u l s t d r j a z m i n t s s agenda k x l t z f v l t k r d e x a n q q n confirm u w g i,150,1,9,0.15,0.0467,False,340,57.57,no
EML04112,,Book club meeting,r g u o e meeting j z i v c t attached n i e update t i r z g w e l u q z thanks d m m s i a g l c feedback q o w review,100,1,2,0.01,0.16,True,269,174.95,ham
EML04801,,Dinner plans,o y c c z y u f t l y x q z j i i l k e g d f h t t w z a i o w m n d e n b l h j k q e z n m c y c a h k u q n j r j x ,104,2,1,0.06,0.2692,False,222,7.01,no
EML00853,8/9/2023,Earn money online fast,q u m y i b u p o h n a a k g b z a s u c x i win r t i n q prize x buy s o j x r i m t k c h v f c y n y v e congratula,233,2,28,0.46,0.0558,False,597,68.99,SPAM
EML03186,8.10.2020,Cheap Viagra online,cheap b d a o q c i u r e a k u cheap n u r m b r p b x n o m z k a w n s h p i t i l r m b l e x cash d a j n t urgent ,196,9,6,0.68,0.0663,False,477,9.87,SPAM
EML03687,2024-01-18,Newsletter,c u s w x q n g agenda r r d report s q h e u f s l o v v n team z n y f o g d l b f regards u g e l t d follow k v,46,0,15,0.1,0.0,False,115,75.79,NO
EML00213,21/10/2020,Conference call notes,j y u schedule m v o p d v c k j i agenda t u n q v i report o agenda o v project o s project o l f f c x b f o q follow,114,0,12,0.18,0.1491,False,278,12.42,0
EML00970,5/2/2021,Thank you,e f g s m w c l attached l l s r s y c n e s l w discuss l t e m e r a j v g v u regards q c t a m l update f n q q z di,165,2,19,0.13,0.0182,0,403,1.76,HAM
EML02719,6/7/2023,Congratulations! You won,d h c c r x i t e k b l t a m c u t p h r k click c f p r u k a j c x w z o p z profit u b o j e f t r h d k e b p l o l,186,2,47,0.78,0.0591,True,417,86.18,YES
EML04992,2.8.2023,FREE GIFT for you,l r k e c s r p t r z k p f i q a r o m v p u j k i j y z e exclusive d h z j m k h o n n r p w y urgent c r b x h w s e,119,4,10,0.7,0.2437,False,276,98.72,spam
EML03841,27.12.2024,Earn money online fast,r b f prize j n exclusive y i x w f a b k p w p a x l v f u w e i t t l buy a o j k c n l q profit q p l n j selected k ,172,2,27,0.78,0.0174,True,447,99.76,Spam
EML00389,2-26-2023,Special promotion for you,n c o o l r p l z u y c f v n b k y g q win a w o b k f c g f y q o o click i e u z u w x a t b j m q money k a l buy z ,300words,5,6,0.52,0.0167,True,753,29.76,SPAM
EML05111,11.6.2024,Reminder: dentist appointment,update y o h k l q t g looking u c m j k m z b j p v confirm n d u p r z p a g x q o document p i looking a a n r j meet,128,2,2,0.02,0.0234,True,346,51.63,ham
EML00325,2021-10-22,Free iPhone giveaway,e j j v win u n t q b q k y g j k t r e x h l v x t e x f p u p m e t j f o w m profit a y d x q m e m w c w s n limited,154,7,42,0.52,0.0649,True,350,43.7,SPAM
EML02496,22/8/2024,URGENT: Account suspended,l z r a prize z r f c j v a v f n j y p c t o v z b opportunity r w k f s n o z o x t w g buy o s w m g i l k discount w,83,7,8,0.56,0.253,True,207,4.98,spam
EML01910,6/2/2020,Weekend plans,t b f m d f f h p g q project o z best b feedback d c t b w g schedule v f c w t q u p l t q f w x w q h n b b p d y d x,89,2,19,0.05,0.2809,True,223,,HAM
EML04652,2023-07-10,Your order has shipped,m f d e b q y w l s g p h p o x x n e r n h l t v y o e i f x t t p z w r o q q r e a h p q r n p please c z p t x k l d,58,2,16,0.03,0.2759,True,126,67.74,Ham
EML03682,4-27-2021,Earn money online fast,b z v z j f p q v c w k j t y h x w k c p d h x s l m win i j e s d e c urgent l w i x e x m j x profit v g k r e a earn,155,3,19,0.64,0.0839,False,355,76.86,spam 
EML02272,6-27-2023,Project update,d b x b f c d o z u i o f w m q y u f v o update x z follow w i f e f y update q p c g m x z j c i v p k forward g g o f,191,2,10,0.02,0.0366,False,465,,ham 
EML04305,9/10/2020,Click here to claim prize,l b k e selected i h d a g a s j i g d u e t o selected u e i m m win x m u p f v h j j s w j d l discount r s d e l g m,267,9,20,0.74,0.0,True,,82.35,SPAM
EML02633,2024-04-08,Dinner plans,q w l x t o v k r m a j r z j u t y m n s l t d team e o r m o m z e i v regards p z m s n g d z w g,46,2,4,0.11,34.8%,False,100,64.09,No
EML04246,14/8/2022,Thank you,l q s g w y l e c d d z i b y x t i l i r r p m i f discuss c k r g u j feedback j feedback g looking o x p h j l c x y ,200,1,11,0.01,0.01,False,471,36.11,No
EML00957,23/8/2023,Exclusive deal just for you,urgent i z q m w l x prize r z p l v n d a x f i p b e i z f p m f a o u click y t s s v s c v z a h s j k j a x d r n w,106words,10,25,0.41,0.1887,True,247,93.0,YES
EML05447,23.3.2021,Reminder: dentist appointment,d s best q h n e x m e u l m u c u j n l c y s n q v p m project u attached thanks v c n a k h w p m c o g a b f i k n a,144,1,7,0.1,0.1944,NO,,50.92,ham
EML04979,,Lottery winner notification,i x w m congratulations p f q p f a j b x q l p earn j b o w v earn u t z q o m g cash a w winner k prize c b f earn urg,210,9,27,0.8,0.0762,True,532,66.78,Spam
EML02380,2023-02-28,FREE GIFT for you,d o q i x b r u s n j d q p n d opportunity l d o b l p t limited u i l e s q i d l r c q prize q h a g c k i b t f v u ,275,6,15,0.68,0.0836,True,632,78.23,spam
EML01348,6-16-2022,  New feature release  ,s p c f a g p b update discuss p r p m l j d p e e c x e n m m v n m w v b confirm m i z y v v l u b q o thanks n k q di,133,1,12,0.11,0.218,False,333,, ham
EML02568,1-2-2023,New feature release,r f r looking d g t p a best i d d o j w h i y t w w q x c d n v e y d t f g i w f m o u f u a w m r forward o k a i o r,71,1,6,0.14,0.3239,True,168,,NO
EML03726,2021-05-23,You are a winner!!!,w b g t prize f urgent c o selected j c win g w a y n z z f b h e v profit o j d t n h i o z j b o m j n m n u q i v t b,221,2,19,0.55,0.1267,True,532,39.84,Yes
EML03856,,Invoice attached,b f w n u o t z q y w d c o f z e q b a f discuss n h y x u best w f p m best m p c p m team g w q m x w u v z looking e,114,0,0,0.13,0.0526,False,277,35.27,0
EML01290,10-27-2022,Team lunch Friday,t w f p f j k x i s s x q r y y x s c z g v e f c n m y j g d l forward k p a,36,0,14,0.04,0.75,0,77,43.73,HAM
EML00263,28.11.2021,Dinner plans,r r t s d t r v v b j s v d o i h update f k j j d s k u t p c o j t h o g p d a n w k y t w discuss a s m z f u l s m k,136,1,11,0.03,0.0074,False,322,0.13, ham
EML05327,2.3.2021,New feature release,x review n b i r q o g h n f feedback g a f r l p u regards x team z o h forward g j j d k a n z u p h q follow f h j s ,172words,2,17,0.16,0.0814,True,426,6.37, ham
EML03628,3/12/2024,Weekend plans,b x w e q z h n i y j schedule thanks y d h s y r g r q n v t forward d f y j i z f l w i c e a g l q t x,44,0,0,0.19,0.6136,True,105,19.71,Ham
EML01033,12-28-2022,You are a winner!!!,z u l m d e z j h f u v s winner d k j k s h y j n e o o c p winner b w a b u e q win n l a s w v m click k click u c x ,273,2,35,0.31,0.0366,False,657,20.29,1
EML02100,,,y l u d p c z k v h k v w b y v r e f d s q e agenda d x,26,0,19,0.15,1.0769,False,56,90.81, ham
EML00570,28.3.2021,You are a winner!!!,l n c g s d c l w d u d o a h f b t n n b k j w n e b n a opportunity c t w x k x o j e k f u e a c r g b v l q a z s t ,103,2,49,0.44,15.5%,True,232,36.5,YES
EML03393,5.9.2024,Team lunch Friday,l update o w report j d i s q f q t d f d m k w t h update v r b n f g e c l m s r q,35,1,14,0.15,0.8,True,84,68.11, ham
EML04098,2023-01-03,New feature release,w best c m s g j i g u d w w p v o h o j q s best n x d f g r team c d regards looking c k g c review z u e m o h q v o ,111,0,9,0.19,0.1892,False,288,32.4,No
EML00561,10/5/2022,Your order has shipped,b i j i z k i s m p i h d k g s t a d l q k j w k c v k team p n x j q s v q c s h g e d report f f g p t q g j d j h at,60,2,12,0.08,0.5,False,134,,No
EML02107,8-4-2021,Quarterly report,y r z o p u g n k confirm d e a v k m d p j q y b t z y v c b a y h a w a j r z c m l u s c i m h r h c i z c z feedback,80,2,6,0.14,28.7%,True,178,-9.93, ham
EML00118,,  Team lunch Friday  ,update b e s t f t m d q h discuss a g i x m g i u z g q y z t w n project s u n p j i c y i r b w p x r q x n e g b v z,52,0,13,0.07,0.5,True,120,24.87,0
EML02343,10.9.2024,FREE GIFT for you,t j h u p u t p exclusive i a m f d f d s j a o y w u v f a q j o c q o n y m i profit c z z w v x w m d e i p r r urgen,175,4,11,0.51,0.1086,True,393,,Yes
EML04455,9/2/2020,Special promotion for you,s c b selected w s m m y y d f x j g z v j m f buy o u r l f p offer j v v offer e k cheap a v e x w l e money p r l c t,56,8,40,0.76,0.1786,True,136,38.3, spam
EML03791,10.9.2022,Reminder: dentist appointment,a p y r z e e i n o j l e x u a g h a k m h n i i h y s y q please y d u feedback l a o report s y o y report n k x than,170,1,20,0.04,17.6%,,424,6.5,No
EML02823,2023-01-02,Project update,o h n w i p r e f d i n u y y n l k c u s m z o b looking g e c w a x f l k n y y b j t i u d t q w u d d k j q i n f o ,187,2,9,0.09,0.0856,,411,82.97,ham
EML02679,,Re: your inquiry,x p z p u z y u best z n s f l e j v e q w u m z p i project d h a i f q r q p g y u v x a o agenda q q c g d p k y c y ,56,1,-4,0.2,0.1071,True,125,-2.59,0
EML04099,,Make money fast,q s g r x g u r m m q f exclusive r e o v v w w s o s exclusive g w win i p c r t q w guaranteed h c m h s y k exclusive,223,10,50,0.45,0.0628,True,567,,SPAM
EML02324,3-14-2022,Reminder: dentist appointment,g t w n t k y e q w d w u c k u i q a f r r e l f p c m o v g k k l d i agenda z y j u u team r r i a forward t i,50,0,3,0.15,24.0%,False,113,83.96,Ham
EML01064,11/12/2023,Weekend plans,t review a e g z z u report k regards u l h w k s q team b m n i i m j n s e e f w m b document a u t a u discuss z y s ,112,2,10,0.11,0.1161,False,266,33.76,0
EML01659,17/5/2020,Quarterly report,j p k v document y review u k q y a r u y l m q c c r t i v m n g n n g o a t o d feedback z b r k a z i c f r e d f c i,181,0,19,0.15,0.105,False,435,79.36,NO
EML00991,2023-03-15,Reminder: dentist appointment,g i y f p x h g i review r g s a i r update q x r q y f k o o b b i update schedule d report k e w m c a regards x w z r,99,1,17,0.1,0.1616,False,240,44.33,ham
EML00424,6-14-2020,Quarterly report,n y z a s w i b w forward j b i z o y v a c thanks x z b q c i t c r u a b t b q g regards attached g z i d r e regards ,175,1,16,0.11,14.3%,False,433,84.2,No
EML04257,14/8/2024,Cheap Viagra online,z q q b e l e g k t t guaranteed p q u s f s o d k t k g m w i v j z i o f g g p u j t g a w k i a d q k m x p r c u k z,190,1,46,0.4,8.4%,True,446,99.98,yes
EML03221,13/8/2023,URGENT: Account suspended,o n d c s o p i k u selected q i w g x i t u z n e e m z limited k j s q m w a s q b u v selected q d b prize b n b k n ,107,5,41,0.55,0.1402,False,255,1.79,1
